date,meal,type,name,brand,amount_g,kcal,protein_g,carbs_g,fat_g,fiber_g,sugar_g,kcal_per_g,protein_per_g,carbs_per_g,fat_per_g,fiber_per_g
2025-04-21,FrÃ¼hstÃ¼ck,product,Butterzopf,Migros,100.0,306.0,9.0,51.0,7.0,2.0,3.0,3.06,0.09,0.51,0.07,0.02
2025-04-21,FrÃ¼hstÃ¼ck,product,Putenfleisch,Pute,80.0,124.0,16.72,0.32,6.16,0.0,0.0,1.55,0.209,0.004,0.077,0.0
2025-04-21,FrÃ¼hstÃ¼ck,product,Bramata,Migros,80.0,272.0,5.28,59.2,0.8,3.28,0.48,3.4,0.066,0.74,0.01,0.041
2025-04-21,Mittagessen,product,Bodylab Whey Marzipan,Bodylab24,75.0,288.75,56.25,5.62,3.75,0.0,4.12,3.85,0.75,0.07493,0.05,0.0
2025-04-21,Mittagessen,product,Mozzarella fettreduziert,Carloni,125.0,367.5,22.5,1.88,23.75,0.0,1.88,2.94,0.18,0.01504,0.19,0.0
2025-04-21,Abendessen,recipe,Basmati Reis gekocht,,0.0,395.23,9.49,86.11,1.21,0.0,0.55,0,0,0,0,0
2025-04-21,Abendessen,recipe,Butter Chicken Dehli Style selfmade,,0.0,328.25,47.52,9.83,11.14,0.43,6.9,0,0,0,0,0
2025-04-23,Abendessen,product,Felfel Le Gruyère,Le Gruyère,90.0,373.5,29.7,0.9,27.9,0.0,0.0,4.15,0.33,0.01,0.31,0.0
2025-04-23,Abendessen,product,Magerquark,Milfina (Aldi),500.0,315.0,50.0,20.0,2.5,0.0,20.0,0.63,0.1,0.04,0.005,0.0
2025-04-23,Mittagessen,product,Schinkennudeln,Eigene Herstellung,400.0,700.0,35.6,56.0,37.92,4.8,5.2,1.75,0.089,0.14,0.0948,0.012
2025-04-23,FrÃ¼hstÃ¼ck,product,Bauernbrot,Ja! (Rewe),140.0,299.6,10.22,56.0,1.54,0.0,0.98,2.14,0.073,0.4,0.011,0.0
2025-04-23,Snack,product,Forever ultra chocolate shake,Forever Living,50.0,189.0,24.0,12.0,5.0,4.45,5.0,3.78,0.48,0.24,0.1,0.089
2025-04-23,Snack,product,Milch,Milfina,428.0,196.88,13.7,20.97,6.42,0.0,20.97,0.46,0.03201,0.049,0.015,0.0
2025-04-24,Snack,product,Mini Exotic,Migros,42.0,52.08,0.67,10.92,0.59,0.21,9.24,1.24,0.01595,0.26,0.01405,0.005
2025-04-24,FrÃ¼hstÃ¼ck,product,Buttergipfel Branches,Migros,85.0,371.45,7.31,36.55,21.25,2.3,14.45,4.37,0.086,0.43,0.25,0.02706
2025-04-24,FrÃ¼hstÃ¼ck,product,Protein Drink Macchiato,Oh High Protein,1000.0,520.0,74.0,53.0,5.0,5.0,50.0,0.52,0.074,0.053,0.005,0.005
2025-04-24,Mittagessen,product,Pouletspiessli,Migros,140.0,170.8,33.6,1.4,3.5,0.0,0.0,1.22,0.24,0.01,0.025,0.0
2025-04-24,Mittagessen,product,5 Minuten Terrine Nudeln in Rahmsauce,Maggi,460.0,542.8,16.56,67.16,21.62,5.06,0.0,1.18,0.036,0.146,0.047,0.011
2025-04-24,Abendessen,product,Chiefs proteine chips,Chiefs,80.0,314.4,20.8,40.8,7.2,0.72,4.08,3.93,0.26,0.51,0.09,0.009
2025-04-24,Abendessen,product,Paprika Chips,Zweifel,100.0,515.0,5.8,53.0,30.0,5.6,5.0,5.15,0.058,0.53,0.3,0.056
2025-04-24,Abendessen,product,Twix,Mars,29.0,145.58,1.42,18.79,7.21,0.32,13.99,5.02,0.04897,0.64793,0.24862,0.01103
2025-04-25,Abendessen,product,Poulet tartare sandwich ,Betty Bossi,240.0,636.0,19.68,67.2,31.2,0.0,0.0,2.65,0.082,0.28,0.13,0.0
2025-04-25,Abendessen,product,Vaya,Zweifel,80.0,339.2,16.8,43.2,9.6,6.08,5.76,4.24,0.21,0.54,0.12,0.076
2025-04-25,FrÃ¼hstÃ¼ck,product,HighProtein Choco DRINK,Coop Qualité&Prix,500.0,290.0,40.0,14.5,8.0,0.0,14.0,0.58,0.08,0.029,0.016,0.0
2025-04-25,Mittagessen,product,Lasagne Bolognese,,450.0,769.5,36.59,67.18,38.38,3.24,3.42,1.71,0.08131,0.14929,0.08529,0.0072
2025-04-25,Mittagessen,product,Pouletfilet-Geschnetzeltes,Wiesenhof,120.0,123.6,26.4,0.0,2.04,0.0,0.0,1.03,0.22,0.0,0.017,0.0
2025-04-25,Abendessen,product,Mozzarella fettreduziert,Carloni,125.0,367.5,22.5,1.88,23.75,0.0,1.88,2.94,0.18,0.01504,0.19,0.0
2025-04-26,FrÃ¼hstÃ¼ck,product,Milch,Milfina,130.0,59.8,4.16,6.37,1.95,0.0,6.37,0.46,0.032,0.049,0.015,0.0
2025-04-26,FrÃ¼hstÃ¼ck,product,Halbrahm,Milfina (Aldi),130.0,323.7,3.25,4.55,32.5,0.0,4.55,2.49,0.025,0.035,0.25,0.0
2025-04-26,FrÃ¼hstÃ¼ck,product,"Nudeln, gekocht (aus Hartweizengrieß)",,200.0,286.0,9.98,56.3,0.96,4.08,0.34,1.43,0.0499,0.2815,0.0048,0.0204
2025-04-26,FrÃ¼hstÃ¼ck,product,Pouletfilet-Geschnetzeltes,Wiesenhof,250.0,257.5,55.0,0.0,4.25,0.0,0.0,1.03,0.22,0.0,0.017,0.0
2025-04-26,FrÃ¼hstÃ¼ck,product,Felfel Le Gruyère,Le Gruyère,75.0,311.25,24.75,0.75,23.25,0.0,0.0,4.15,0.33,0.01,0.31,0.0
2025-04-27,FrÃ¼hstÃ¼ck,product,Butterzopf,Migros,120.0,367.2,10.8,61.2,8.4,2.4,3.6,3.06,0.09,0.51,0.07,0.02
2025-04-27,FrÃ¼hstÃ¼ck,product,Skandinavischer Räucherlachs,Almare Seafood (Aldi),25.0,43.5,5.25,0.0,2.5,0.0,0.0,1.74,0.21,0.0,0.1,0.0
2025-04-27,FrÃ¼hstÃ¼ck,product,Butter,,10.0,71.7,0.09,0.01,8.11,0.0,0.01,7.17,0.009,0.001,0.811,0.0
2025-04-27,FrÃ¼hstÃ¼ck,product,Honig,,15.0,45.9,0.06,11.26,0.0,0.0,11.04,3.06,0.004,0.75067,0.0,0.0
2025-04-27,Mittagessen,product,Poulet dürüm,neudorf kebab.,550.0,962.5,60.5,99.0,38.5,0.0,0.0,1.75,0.11,0.18,0.07,0.0
2025-04-27,Abendessen,product,Pouletfilet-Geschnetzeltes,Wiesenhof,100.0,103.0,22.0,0.0,1.7,0.0,0.0,1.03,0.22,0.0,0.017,0.0
2025-04-27,Abendessen,product,Isoclear,ESN,40.0,138.0,32.0,1.0,0.0,0.0,0.0,3.45,0.8,0.025,0.0,0.0
2025-04-27,Abendessen,recipe,Kartoffelstock,,0.0,370.28,9.08,60.62,8.26,4.59,7.33,0,0,0,0,0
2025-04-28,FrÃ¼hstÃ¼ck,product,Butterzopf,Migros,70.0,214.2,6.3,35.7,4.9,1.4,2.1,3.06,0.09,0.51,0.07,0.02
2025-04-28,Abendessen,product,Apero tete de moine AOP,Felfel,52.0,217.88,13.0,0.1,17.84,0.0,0.0,4.19,0.25,0.00192,0.34308,0.0
2025-04-28,Abendessen,product,Trail mix - salty Protein mix,Felfel,40.0,210.4,10.4,12.0,12.8,0.0,1.12,5.26,0.26,0.3,0.32,0.0
2025-04-28,Abendessen,product,Artisanal Sourdough Bread: Chicken,Felfel,125.0,292.5,10.0,33.75,12.5,0.0,6.25,2.34,0.08,0.27,0.1,0.0
2025-04-28,Abendessen,product,Chicken Couscous Bowl,Felfel,420.0,743.4,36.96,58.8,38.64,0.0,13.44,1.77,0.088,0.14,0.092,0.0
2025-04-28,Mittagessen,product,Pouletfilet-Geschnetzeltes,Wiesenhof,225.0,231.75,49.5,0.0,3.83,0.0,0.0,1.03,0.22,0.0,0.01702,0.0
2025-04-28,Mittagessen,product,Vollrahm,Valflora,30.0,101.4,0.72,0.99,10.5,0.0,0.93,3.38,0.024,0.033,0.35,0.0
2025-04-28,Mittagessen,recipe,Kartoffelstock,,0.0,333.19,8.17,54.55,7.43,4.13,6.6,0,0,0,0,0
2025-04-29,FrÃ¼hstÃ¼ck,product,Bauernbrot,Ja! (Rewe),180.0,385.2,13.14,72.0,1.98,0.0,1.26,2.14,0.073,0.4,0.011,0.0
2025-04-29,Mittagessen,product,"Nudeln, gekocht (aus Hartweizengrieß)",,350.0,500.5,17.46,98.52,1.68,7.14,0.6,1.43,0.04989,0.28149,0.0048,0.0204
2025-04-29,Mittagessen,product,Tomatensoße (Tomatensauce) Konserve,,100.0,63.0,1.64,6.08,3.19,1.65,3.34,0.63,0.0164,0.0608,0.0319,0.0165
2025-04-29,Mittagessen,product,Felfel Le Gruyère,Le Gruyère,70.0,290.5,23.1,0.7,21.7,0.0,0.0,4.15,0.33,0.01,0.31,0.0
2025-04-29,Abendessen,product,Milch,Milfina,400.0,184.0,12.8,19.6,6.0,0.0,19.6,0.46,0.032,0.049,0.015,0.0
2025-04-30,FrÃ¼hstÃ¼ck,product,Darvida Sandwich Tomaten &  Basilikum,Hug,65.0,311.35,6.5,36.4,14.95,3.25,2.6,4.79,0.1,0.56,0.23,0.05
2025-04-30,Mittagessen,product,Paella Española Chicken & Chorizo,Felfel,485.0,518.95,25.22,77.6,9.7,0.0,7.27,1.07,0.052,0.16,0.02,0.0
2025-04-30,Snack,product,Butterbrezeli mit Sonnenblumenkernen,Felfel,65.0,255.45,5.85,26.0,13.65,0.0,1.17,3.93,0.09,0.4,0.21,0.0
2025-04-30,Abendessen,product,Mozzarella fettreduziert,Carloni,125.0,367.5,22.5,1.88,23.75,0.0,1.88,2.94,0.18,0.01504,0.19,0.0
2025-04-30,Abendessen,product,Olma Bratwurst,Bell Coop,160.0,368.0,19.2,1.92,32.0,0.0,0.0,2.3,0.12,0.012,0.2,0.0
2025-04-30,Abendessen,product,Skandinavischer Räucherlachs,Almare Seafood (Aldi),160.0,278.4,33.6,0.0,16.0,0.0,0.0,1.74,0.21,0.0,0.1,0.0
2025-04-30,Abendessen,product,Bio Senner Extra,Bergkäserei Gais,60.0,228.0,16.8,0.3,19.2,0.0,0.0,3.8,0.28,0.005,0.32,0.0
2025-05-01,FrÃ¼hstÃ¼ck,product,Protein Drink Macchiato,Oh High Protein,1000.0,520.0,74.0,53.0,5.0,5.0,50.0,0.52,0.074,0.053,0.005,0.005
2025-05-01,Mittagessen,product,Pouletburger,Migros,240.0,451.2,38.4,9.6,28.8,1.2,0.0,1.88,0.16,0.04,0.12,0.005
2025-05-01,Mittagessen,product,5 Minuten Terrine Nudeln in Rahmsauce,Maggi,380.0,448.4,13.68,55.48,17.86,4.18,0.0,1.18,0.036,0.146,0.047,0.011
2025-05-01,Abendessen,product,Vaya,Zweifel,80.0,339.2,16.8,43.2,9.6,6.08,5.76,4.24,0.21,0.54,0.12,0.076
2025-05-01,Abendessen,product,Whey&Crispy  white chocolate,Inkospor,50.0,269.0,15.5,14.5,16.5,0.0,11.5,5.38,0.31,0.29,0.33,0.0
2025-05-01,Abendessen,product,Apero tete de moine AOP,Felfel,80.0,335.2,20.0,0.16,27.44,0.0,0.0,4.19,0.25,0.002,0.343,0.0
2025-05-02,FrÃ¼hstÃ¼ck,product,Schweizer Bürli ,Schweizer Bürli,100.0,276.0,12.5,66.0,1.6,0.0,0.0,2.76,0.125,0.66,0.016,0.0
2025-05-02,Mittagessen,product,"Nudeln, gekocht (aus Hartweizengrieß)",,350.0,500.5,17.46,98.52,1.68,7.14,0.6,1.43,0.04989,0.28149,0.0048,0.0204
2025-05-02,Mittagessen,product,Hackfleischsoße,Selbstgemacht,300.0,456.6,36.0,9.0,27.72,0.0,0.0,1.522,0.12,0.03,0.0924,0.0
2025-05-02,FrÃ¼hstÃ¼ck,product,HighProtein Choco DRINK,Coop Qualité&Prix,500.0,290.0,40.0,14.5,8.0,0.0,14.0,0.58,0.08,0.029,0.016,0.0
2025-05-02,Mittagessen,product,Bio Senner Extra,Bergkäserei Gais,75.0,285.0,21.0,0.38,24.0,0.0,0.0,3.8,0.28,0.00507,0.32,0.0
2025-05-02,Abendessen,product,Apero tete de moine AOP,Felfel,120.0,502.8,30.0,0.24,41.16,0.0,0.0,4.19,0.25,0.002,0.343,0.0
2025-05-02,Abendessen,product,Magerquark,Milfina (Aldi),500.0,315.0,50.0,20.0,2.5,0.0,20.0,0.63,0.1,0.04,0.005,0.0
2025-05-03,FrÃ¼hstÃ¼ck,product,St.Gallerbrot dunkel,Migros Aus der Region,200.0,502.0,24.0,90.0,4.2,1.0,1.0,2.51,0.12,0.45,0.021,0.005
2025-05-03,FrÃ¼hstÃ¼ck,product,Mandelmus braun,Hofer,20.0,128.6,5.8,0.96,11.0,0.0,0.86,6.43,0.29,0.048,0.55,0.0
2025-05-03,FrÃ¼hstÃ¼ck,product,Erdnussbutter MClassic,Migros,20.0,120.8,4.8,3.0,9.6,1.62,1.86,6.04,0.24,0.15,0.48,0.081
2025-05-03,FrÃ¼hstÃ¼ck,product,Honig,,30.0,91.8,0.11,22.52,0.0,0.0,22.08,3.06,0.00367,0.75067,0.0,0.0
2025-05-03,FrÃ¼hstÃ¼ck,product,"Saft vom Fass, alkohilfrei",Möhl,500.0,90.0,0.5,21.0,0.0,0.5,0.0,0.18,0.001,0.042,0.0,0.001
2025-05-03,Mittagessen,product,Spanferkelbraten,,110.0,242.0,20.9,0.0,22.0,0.0,0.0,2.2,0.19,0.0,0.2,0.0
2025-05-03,Mittagessen,product,Protein Drink Macchiato,Oh High Protein,500.0,260.0,37.0,26.5,2.5,2.5,25.0,0.52,0.074,0.053,0.005,0.005
2025-05-03,Mittagessen,product,Butterzopf,Migros,70.0,214.2,6.3,35.7,4.9,1.4,2.1,3.06,0.09,0.51,0.07,0.02
2025-05-03,Mittagessen,product,M Classic  Mokka Yoghurt,Migros,125.0,126.39,4.17,18.75,3.75,0.35,17.36,1.01112,0.03336,0.15,0.03,0.0028
2025-05-04,FrÃ¼hstÃ¼ck,product,Protein Drink Macchiato,Oh High Protein,500.0,260.0,37.0,26.5,2.5,2.5,25.0,0.52,0.074,0.053,0.005,0.005
2025-05-04,FrÃ¼hstÃ¼ck,product,Tresor,Kellogg's,110.0,498.3,7.26,78.1,16.5,4.07,28.6,4.53,0.066,0.71,0.15,0.037
2025-05-04,FrÃ¼hstÃ¼ck,product,Milch,Milfina,400.0,184.0,12.8,19.6,6.0,0.0,19.6,0.46,0.032,0.049,0.015,0.0
2025-05-04,FrÃ¼hstÃ¼ck,product,Butterzopf,Migros,120.0,367.2,10.8,61.2,8.4,2.4,3.6,3.06,0.09,0.51,0.07,0.02
2025-05-04,Mittagessen,product,Pouletfilet-Geschnetzeltes,Wiesenhof,240.0,247.2,52.8,0.0,4.08,0.0,0.0,1.03,0.22,0.0,0.017,0.0
2025-05-04,Mittagessen,product,Borito,Dona,90.0,310.5,8.73,49.59,7.92,0.0,2.61,3.45,0.097,0.551,0.088,0.0
2025-05-04,Snack,product,Atlantischer Brötlilachs,M Budget,100.0,187.0,21.0,1.0,11.0,0.0,0.5,1.87,0.21,0.01,0.11,0.0
2025-05-04,Snack,product,Atlantischer Brötlilachs,M Budget,72.0,134.64,15.12,0.72,7.92,0.0,0.36,1.87,0.21,0.01,0.11,0.0
2025-05-04,Snack,product,M Classic  Mokka Yoghurt,Migros,125.0,126.39,4.17,18.75,3.75,0.35,17.36,1.01112,0.03336,0.15,0.03,0.0028
2025-05-05,FrÃ¼hstÃ¼ck,product,Protein Drink Macchiato,Oh High Protein,500.0,260.0,37.0,26.5,2.5,2.5,25.0,0.52,0.074,0.053,0.005,0.005
2025-05-05,Abendessen,product,Artisanal Sourdough Bread: Chicken,Felfel,125.0,292.5,10.0,33.75,12.5,0.0,6.25,2.34,0.08,0.27,0.1,0.0
2025-05-05,Abendessen,product,Maréchal,Maréchal,80.0,315.2,20.8,0.4,25.6,0.0,0.0,3.94,0.26,0.005,0.32,0.0
2025-05-05,Mittagessen,product,Lasagne Bolognese,,600.0,1026.0,48.78,89.58,51.18,4.32,4.56,1.71,0.0813,0.1493,0.0853,0.0072
2025-05-05,Abendessen,product,Skandinavischer Räucherlachs,Almare Seafood (Aldi),90.0,156.6,18.9,0.0,9.0,0.0,0.0,1.74,0.21,0.0,0.1,0.0
2025-05-05,Abendessen,product,Power Bowl - Tonkatsu Chicken Schnitzel ,Felfel,390.0,639.6,16.77,105.3,14.82,0.0,19.5,1.64,0.043,0.27,0.038,0.0
2025-05-06,FrÃ¼hstÃ¼ck,product,Protein Drink Macchiato,Oh High Protein,500.0,260.0,37.0,26.5,2.5,2.5,25.0,0.52,0.074,0.053,0.005,0.005
2025-05-06,Mittagessen,product,Pouletfilet-Geschnetzeltes,Wiesenhof,225.0,231.75,49.5,0.0,3.83,0.0,0.0,1.03,0.22,0.0,0.01702,0.0
2025-05-06,Mittagessen,product,Vollrahm,Valflora,30.0,101.4,0.72,0.99,10.5,0.0,0.93,3.38,0.024,0.033,0.35,0.0
2025-05-06,Abendessen,product,Vaya,Zweifel,80.0,339.2,16.8,43.2,9.6,6.08,5.76,4.24,0.21,0.54,0.12,0.076
2025-05-06,Mittagessen,recipe,Kartoffelstock,,0.0,333.19,8.17,54.55,7.43,4.13,6.6,0,0,0,0,0
2025-05-07,FrÃ¼hstÃ¼ck,product,Protein Drink Macchiato,Oh High Protein,430.0,223.6,31.82,22.79,2.15,2.15,21.5,0.52,0.074,0.053,0.005,0.005
2025-05-07,Mittagessen,recipe,Kartoffelstock,,0.0,555.42,13.62,90.94,12.39,6.89,11.0,0,0,0,0,0
2025-05-08,FrÃ¼hstÃ¼ck,product,Surchoix,Appenzeller,60.0,235.2,15.0,0.0,19.2,0.0,0.0,3.92,0.25,0.0,0.32,0.0
2025-05-08,Abendessen,product,Tresor,Kellogg's,80.0,362.4,5.28,56.8,12.0,2.96,20.8,4.53,0.066,0.71,0.15,0.037
2025-05-08,Abendessen,product,Milch,Milfina,250.0,115.0,8.0,12.25,3.75,0.0,12.25,0.46,0.032,0.049,0.015,0.0
2025-05-08,Abendessen,product,Mokka Joghurt,Coop Qualité & Prix,200.0,194.0,8.4,26.0,6.2,0.0,24.0,0.97,0.042,0.13,0.031,0.0
2025-05-08,Abendessen,product,Skandinavischer Räucherlachs,Almare Seafood (Aldi),45.0,78.3,9.45,0.0,4.5,0.0,0.0,1.74,0.21,0.0,0.1,0.0
2025-05-08,Mittagessen,product,Chiefs proteine chips,Chiefs,80.0,314.4,20.8,40.8,7.2,0.72,4.08,3.93,0.26,0.51,0.09,0.009
2025-05-08,FrÃ¼hstÃ¼ck,product,Protein Drink Macchiato,Oh High Protein,500.0,260.0,37.0,26.5,2.5,2.5,25.0,0.52,0.074,0.053,0.005,0.005
2025-05-08,FrÃ¼hstÃ¼ck,product,Oh! High Protein Drink Ananas & Coco,Oh!,500.0,255.0,36.0,25.0,2.5,2.5,25.0,0.51,0.072,0.05,0.005,0.005
2025-05-08,Mittagessen,product,Pouletburger,Migros,240.0,451.2,38.4,9.6,28.8,1.2,0.0,1.88,0.16,0.04,0.12,0.005
2025-05-08,Mittagessen,product,5 Minuten Terrine Nudeln in Rahmsauce,Maggi,380.0,448.4,13.68,55.48,17.86,4.18,0.0,1.18,0.036,0.146,0.047,0.011
2025-05-08,Snack,product,"Nektarine, frisch",,312.5,178.12,2.81,38.75,0.31,6.25,38.44,0.56998,0.00899,0.124,0.00099,0.02
2025-05-09,FrÃ¼hstÃ¼ck,product,Surchoix,Appenzeller,62.0,243.04,15.5,0.0,19.84,0.0,0.0,3.92,0.25,0.0,0.32,0.0
2025-05-09,FrÃ¼hstÃ¼ck,product,Highprotein vanills taste Drink coop,Coop,500.0,280.0,40.0,14.0,7.0,0.0,14.0,0.56,0.08,0.028,0.014,0.0
2025-05-09,Mittagessen,product,Classic Branches,Frey,72.9,393.66,4.96,39.37,23.33,3.21,37.18,5.4,0.06804,0.54005,0.32003,0.04403
2025-05-09,Mittagessen,product,Pouletbrust,Migros,120.0,136.8,30.0,1.2,1.8,0.6,1.2,1.14,0.25,0.01,0.015,0.005
2025-05-09,Mittagessen,product,Jowa Bürli,Migros,90.0,222.3,9.0,43.2,0.9,2.88,0.54,2.47,0.1,0.48,0.01,0.032
2025-05-09,Abendessen,product,Vaya,Zweifel,80.0,339.2,16.8,43.2,9.6,6.08,5.76,4.24,0.21,0.54,0.12,0.076
2025-05-09,Mittagessen,recipe,Basmati Reis gekocht,,0.0,553.11,13.29,120.51,1.7,0.0,0.77,0,0,0,0,0
2025-05-11,FrÃ¼hstÃ¼ck,product,High Protein Drink Himbeere,Migros Oh!,675.0,337.5,48.6,34.42,3.38,3.38,33.08,0.5,0.072,0.05099,0.00501,0.00501
2025-05-11,FrÃ¼hstÃ¼ck,product,Butterzopf,Migros,180.0,550.8,16.2,91.8,12.6,3.6,5.4,3.06,0.09,0.51,0.07,0.02
2025-05-11,Mittagessen,product,Quarkhimmel,Migros M Classic,500.0,265.0,43.0,22.5,2.5,0.0,18.5,0.53,0.086,0.045,0.005,0.0
2025-05-11,Mittagessen,product,"Nudeln, gekocht (aus Hartweizengrieß)",,280.0,400.4,13.97,78.82,1.34,5.71,0.48,1.43,0.04989,0.2815,0.00479,0.02039
2025-05-11,Mittagessen,product,Frifrag Pouletschenkel Bärlauch,Frifrag,120.0,198.0,26.4,0.6,9.24,0.0,0.6,1.65,0.22,0.005,0.077,0.0
2025-05-11,Abendessen,product,Atlantischer Brötlilachs,M Budget,200.0,374.0,42.0,2.0,22.0,0.0,1.0,1.87,0.21,0.01,0.11,0.0
2025-05-11,Snack,product,Raffaelo,Ferrero,20.0,125.4,1.48,7.72,9.66,0.0,6.72,6.27,0.074,0.386,0.483,0.0
2025-05-12,Abendessen,product,Butterlaugebrezel,Mensa,70.0,241.5,5.46,36.4,8.19,0.0,0.0,3.45,0.078,0.52,0.117,0.0
2025-05-12,Abendessen,product,Butterzopf,Migros,135.0,413.1,12.15,68.85,9.45,2.7,4.05,3.06,0.09,0.51,0.07,0.02
2025-05-12,Mittagessen,product,Rosa Thon,Migros M Classic,131.8,143.61,34.26,0.0,0.66,0.0,0.0,1.09002,0.26004,0.0,0.00501,0.0
2025-05-12,Mittagessen,product,Dinkelmehl,,175.0,610.75,18.9,120.58,2.28,6.48,1.33,3.49,0.108,0.68903,0.01303,0.03703
2025-05-12,Mittagessen,product,Magerquark,Milfina (Aldi),170.0,107.1,17.0,6.8,0.85,0.0,6.8,0.63,0.1,0.04,0.005,0.0
2025-05-12,Mittagessen,product,Mozzarella,Mbudget,90.0,219.6,17.1,1.35,16.2,0.0,1.35,2.44,0.19,0.015,0.18,0.0
2025-05-12,FrÃ¼hstÃ¼ck,product,Oh! High Protein Drink Ananas & Coco,Oh!,500.0,255.0,36.0,25.0,2.5,2.5,25.0,0.51,0.072,0.05,0.005,0.005
2025-05-12,Snack,product,Kartoffel Gnocchi,Migros Mbudget,500.0,685.0,18.5,145.0,2.5,5.5,2.5,1.37,0.037,0.29,0.005,0.011
2025-05-13,FrÃ¼hstÃ¼ck,product,Kartoffel Gnocchi,Migros Mbudget,180.0,246.6,6.66,52.2,0.9,1.98,0.9,1.37,0.037,0.29,0.005,0.011
2025-05-13,Abendessen,product,Artisanal Sourdough Bread: Chicken,Felfel,125.0,292.5,10.0,33.75,12.5,0.0,6.25,2.34,0.08,0.27,0.1,0.0
2025-05-13,Abendessen,product,Butterbrezeli mit Sonnenblumenkernen,Felfel,70.0,275.1,6.3,28.0,14.7,0.0,1.26,3.93,0.09,0.4,0.21,0.0
2025-05-13,Abendessen,product,Poke Bowl Salmon,Eat happy togo gmbh,430.0,688.0,21.5,94.6,25.8,0.0,22.36,1.6,0.05,0.22,0.06,0.0
2025-05-13,FrÃ¼hstÃ¼ck,product,High Protein Drink Himbeere,Migros Oh!,500.0,250.0,36.0,25.5,2.5,2.5,24.5,0.5,0.072,0.051,0.005,0.005
2025-05-13,Mittagessen,recipe,Basmati Reis gekocht,,0.0,395.23,9.49,86.11,1.21,0.0,0.55,0,0,0,0,0
2025-05-13,Mittagessen,recipe,Butter Chicken Dehli Style selfmade,,0.0,328.25,47.52,9.83,11.14,0.43,6.9,0,0,0,0,0
2025-05-14,FrÃ¼hstÃ¼ck,product,Butterlaugebrezel,Mensa,70.0,241.5,5.46,36.4,8.19,0.0,0.0,3.45,0.078,0.52,0.117,0.0
2025-05-14,Mittagessen,product,Atlantischer Brötlilachs,M Budget,100.0,187.0,21.0,1.0,11.0,0.0,0.5,1.87,0.21,0.01,0.11,0.0
2025-05-14,Mittagessen,product,Wildreis(gekocht),Globus,300.0,375.0,14.4,75.0,1.5,0.0,1.5,1.25,0.048,0.25,0.005,0.0
2025-05-14,Mittagessen,product,Chocolate Chip Cookie,,50.0,222.0,1.81,32.88,9.88,0.9,18.55,4.44,0.0362,0.6576,0.1976,0.018
2025-05-14,Snack,product,Poke Bowl: Spicy Salmon,Felfel,385.0,685.3,17.71,80.85,30.03,0.0,10.78,1.78,0.046,0.21,0.078,0.0
2025-05-14,Abendessen,product,Dinkelnudeln ,Edeka,300.0,1077.0,36.0,219.0,4.2,9.9,10.2,3.59,0.12,0.73,0.014,0.033
2025-05-14,Abendessen,product,Rosa Thon,M Classic,200.0,210.0,50.0,0.0,1.2,0.0,0.0,1.05,0.25,0.0,0.006,0.0
2025-05-15,FrÃ¼hstÃ¼ck,product,Whey&Crispy  white chocolate,Inkospor,50.0,269.0,15.5,14.5,16.5,0.0,11.5,5.38,0.31,0.29,0.33,0.0
2025-05-15,Mittagessen,product,Jowa Bürli,Migros,170.0,419.9,17.0,81.6,1.7,5.44,1.02,2.47,0.1,0.48,0.01,0.032
2025-05-15,Mittagessen,product,Atlantischer Brötlilachs,M Budget,200.0,374.0,42.0,2.0,22.0,0.0,1.0,1.87,0.21,0.01,0.11,0.0
2025-05-15,Mittagessen,product,Vaya,Zweifel,80.0,339.2,16.8,43.2,9.6,6.08,5.76,4.24,0.21,0.54,0.12,0.076
2025-05-15,FrÃ¼hstÃ¼ck,product,Protein Drink Macchiato,Oh High Protein,1000.0,520.0,74.0,53.0,5.0,5.0,50.0,0.52,0.074,0.053,0.005,0.005
2025-05-16,FrÃ¼hstÃ¼ck,product,High Protein Choco Macchiato,Coop,500.0,290.0,40.0,15.0,7.5,0.0,13.5,0.58,0.08,0.03,0.015,0.0
2025-05-17,FrÃ¼hstÃ¼ck,product,Bauernbrot,Ja! (Rewe),166.0,355.24,12.12,66.4,1.83,0.0,1.16,2.14,0.07301,0.4,0.01102,0.0
2025-05-17,FrÃ¼hstÃ¼ck,product,Erdnussbutter MClassic,Migros,22.0,132.88,5.28,3.3,10.56,1.78,2.05,6.04,0.24,0.15,0.48,0.08091
2025-05-17,FrÃ¼hstÃ¼ck,product,Spekulatiuscreme,Lotus,21.0,122.64,0.61,11.97,8.0,0.17,7.73,5.84,0.02905,0.57,0.38095,0.0081
2025-05-17,Mittagessen,product,Himbeerjoghurt,Bauer,150.0,127.5,4.8,17.1,4.35,0.0,16.05,0.85,0.032,0.114,0.029,0.0
2025-05-17,Mittagessen,product,Knabbermüeslu Choco,Mbudget,75.0,319.5,7.05,50.25,9.0,4.65,13.5,4.26,0.094,0.67,0.12,0.062
2025-05-17,Mittagessen,product,ASC lachsfilet,Coop,380.0,760.0,76.0,0.0,49.4,0.0,0.0,2.0,0.2,0.0,0.13,0.0
2025-05-18,FrÃ¼hstÃ¼ck,product,Butterzopf,Migros,90.0,275.4,8.1,45.9,6.3,1.8,2.7,3.06,0.09,0.51,0.07,0.02
2025-05-18,Mittagessen,product,Quarkhimmel,Migros M Classic,170.0,90.1,14.62,7.65,0.85,0.0,6.29,0.53,0.086,0.045,0.005,0.0
